삼성 갤럭시 A13 LTE 자급제 64GB SM-A135N,"297,000원",https://cr.shopping.naver.com/adcr.nhn?x=jtAxW6RQBE%2FD0g8ECypowP%2F%2F%2Fw%3D%3Dsc0Xp0pDj1H2pZUaLS7AQTQhsWKVxCxr5dx6a0zy5eTVjQQzzw%2B%2FEi6khfoc%2FSavJ2J86Sk39vjd6m5LWzLmXBt2vLLWVBYEkQFyw9N1cjS8iaNsd1jwE4xr%2FZ6KPh6h%2FtEeCkB9zzMqWtq0OugsmwFp71Z7hSN6oDiNdBkHIs6gycad5bk%2FDlINVhDKBpFmgs5ZyCQf2tPcLp2IaFbV7SOf%2F3AeBADT0boKJJFKo0zqiLYkDdPLuZC6zF9jGCghya8azbkpGFHKAOIkximE5fVVd6Z%2BmZ5fvTALbBBPmfKLmnGLANk9TjQtjOEdf9xG%2FYTTl0iWZs81I2TdhbN%2FiMEfxU01HZ2wWGSnvop4iKCIbV9SohnsJOp40F4RSK4iNobKnqAnrPQ%2FCRINzCsjBoM3zVaNSnElUms3mYOzPgGlfWZDCM%2FQCImMzTQFZee2Gd%2F8ymMpCoXcWh6bF78TQh5S4%2F6bRQ%2F8GeCKVWyhOYjUyYKuTruGM4Ms9%2F96jl6yrNRd7IUomOAhA75oON%2BC0DPWtW7%2FlPcORq1ch0f%2B%2B35CPBimPDZwOttZjcrwUclZ98jOE32bMRnWfj2EgG%2FPBF0y2wGZsYNmhnjLfmBJoE57HICEQpPL7Rm%2B2fyhjEhHR&nvMid=36622290375&catId=50001519
갤럭시 A13 SM-A135N 미개봉 미개통 재가입 블랙,"49,000원",https://cr.shopping.naver.com/adcr.nhn?x=jmHAMUT69WBMNe%2BzH2HYMP%2F%2F%2Fw%3D%3DsH5aOnAm1AvW8o7eQ9ZhbPRjBwCuJDoZ4x7XgH6RWHRUDmt%2FZusb9H%2FSR%2BZdVvjBOA2jQYYumuyKFj9wwopZOzIuTlRMxkGN3%2FnnfhK5MSzcATaakMVREZYMu5%2BEYVmBeMfc1NF8jzg4%2FMIpjHH06Cl3E%2FRIJOlCm0lU0Oz1A2wTgv6Uqdx%2BQ4rufvoPK93htgsd%2FOHtM24u8AApZArXxWovR%2B6dFNZRO2u1XEYUxq%2FurH5ToxXK%2FKN6G8J4%2BBeVUfH0ylKL6Yqq4zisHkncEVRCGSQdcrj%2BZJHLmJxgT%2FbsFbfqvhBmyFER%2BD7e%2BrtE2e5aUnra%2FMNio311pIk2QNVd%2BqILAG09hjAR1K3qLYkDsc0ev7Bff1HybU9gUDi1j18Vuv4X5r7%2FyvjNeYtm0WRjPIX3Ut44BwUiaiYxXFQqdiYwh8jeYPCArkKskKl%2B4vgGx2WurV5nEtlyTYgxA9TXR6Yzi4YlZoj6a5qddNSldnvoolkKVNouiKxvFitIQw%2FyG5ToPiOLmWh%2FIAWJKfTzUaLji1QUfW5FQpucBI9ASwVXovgz8infb2RQesFYIZLtDQBjsbQSznS%2BFRGeoqVCZy1H6hcOkRAfDWMgh5E3LVWGr8fvvH1mWvUgXPK6j&nvMid=36673365554&catId=50001519
삼성전자 갤럭시 A13 64GB LTE 자급제,"296,670원",https://cr.shopping.naver.com/adcr.nhn?x=YcNCrHIMZAoaHR3905btQv%2F%2F%2Fw%3D%3DsbXolAjFfNntxBSYUGkY5b2zeyne1VUcju25b2Y5zNBoYAxp4TBEgw4RCCUg6M516ddZSeV1GkIWNSZ1pAlk3TPf8C5QTauymg7zvPJbZB2NLVjklrRQ5uA9Jo1TqU0OrRR00XtULfuogZoxi85zXiYVt7HLC8Wv00PZgURHygt5elejFdkqFTSchcszRHkryaZ0sob0xJ3QOBRCWh7Mmq2xrrcP2oLQ1NZh4UvsJqa7Ej7ZOGcb9bWp8d7WHM%2B5kXXw6fT7g5Pvp0xfXbWCxngez%2FY8eSma9aMvarLWce5vTJRQsx9OM5B1dCXvRCmluUGcwqJz8GtMPYh3DTB4grAxuHr8vjNd4%2BuFGDp4U8hmEd6bflxhvXwnGgsif9Z1Vsv4Pv0kWpdQcKGzAgoBrl8hRMF5Gaa0kCMPaKgQGJ0tkbg3%2BL2IxmPSMRMH0oI8BG6x82ikN5LslN2BTzJjRi6WRfrjtl2OPD36vkxy%2Bn5rU1gSge3dcLSh%2BKoAwsOqBc6aba%2BxxZaIqrF5G6IfSHhLBVei%2BDPyKd9vZFB6wVggN38Gvh4eRDdWH414LP3jcUJnLUfqFw6REB8NYyCHkTctVYavx%2B%2B8fWZa9SBc8rqM%3D&nvMid=36954847712&catId=50001519
삼성전자 갤럭시 A13 64GB 자급제폰,"296,670원",https://cr.shopping.naver.com/adcr.nhn?x=wdyKmbhmf8iBMg%2Bg9uXjGP%2F%2F%2Fw%3D%3DscpAaSBzbC9XE64Tq1FefU8bqCNsIBpApexhBtLeYz7AYAxp4TBEgw4RCCUg6M516prZQI2kuy8HGA%2BlZ5eQ4Off8C5QTauymg7zvPJbZB2NLVjklrRQ5uA9Jo1TqU0OrRR00XtULfuogZoxi85zXiYVt7HLC8Wv00PZgURHygt5elejFdkqFTSchcszRHkryhVdfqCgc711O5fijT3KU%2Fc3aTYMB3MlEBgjbdG75Cn3Ej7ZOGcb9bWp8d7WHM%2B5kXXw6fT7g5Pvp0xfXbWCxngez%2FY8eSma9aMvarLWce5tm9aM328MvILud52TGlrOlWjYE5dUc4cC36BsG0LiRggxuHr8vjNd4%2BuFGDp4U8hmR34RBjWB%2FyxiONgv6TNXmBlSY0DiDEtN5td2AJ8xQ0MhRMF5Gaa0kCMPaKgQGJ0tkbg3%2BL2IxmPSMRMH0oI8BiUkBi72ny4FM7tP%2FGdHgSgvqet95udyQkKqCpL%2FVScif0n0F4wR8uJMEVRMFlSTT0xc680jlD9VaDLmFkRjnfbVMZCfiqyAR4BDn5mIP9DQImkphL7GjZwwHGmWibRGXxlCGOuSmTTtr1C2fEYivBIVsN%2FiAcjmtIwlTUFZwg6A%3D&nvMid=36035522976&catId=50001519
삼성전자 갤럭시 A13 64GB 자급제 SM-A135N,"288,880원",https://cr.shopping.naver.com/adcr.nhn?x=b12aLaWYQIbJdNsx0XQ0L%2F%2F%2F%2Fw%3D%3DsppQkkekJxlk0wQZ3ZcnEUmjXUB3%2BWVYOOSWu54xO%2ByEDmt%2FZusb9H%2FSR%2BZdVvjBOwReO%2FjeXgNwebc4rQewA54uTlRMxkGN3%2FnnfhK5MSzcATaakMVREZYMu5%2BEYVmBe%2F5JuV%2FxtDQnr9npG5paKV%2Fu6oAkTGETHMs8EuiNceQu7Hxe1jZxPZke3vIE1zCs5ylBlM2pSV8xN9Fm%2FXiVt2pjy0FUtSdbatiB%2BudpRRHqdoSEVPEN0vScywfVRovYbywzmTmRvGD%2FgZYTjyHvRo3rTXr7Kn13ziv%2BL7HuG0pJthTvU%2F05au0wXf8ba3f3aCUIrvWfhzEDmtIaRrM3gS8HgieKIXANFrJuihfrJrx3Bz7%2BORHa%2BX777%2F5U82WuFVXRI5mGcfmF%2FrY0q4db9Qs2LL6Y1Sn%2FaOaeQAXJ%2B4gQpqKrfV6tsuZtspPK5aGrUNuI4LFTY2WqFtIXruPOH2VPF1SB%2BanoqTm5WNffEAnHXkflKeK4GTTXRXVtOUhPCHkwaX5FvnymfBBX4Z7r%2FO3sstlKr4xJaTana7D8a54to8tX3FRYz1ZfFY6yApBRMdjMUWcDnwg5MxZ3VDuXs7fRFHpYiT1MyW%2BtJMB5gDD82IWAinpDwg720zBf8CUKXhX4HbvD7ZUK4mtO4T6VJHGyKNAQ3roj16U2W%2FXVKivjOP6I4QHU6Wa7wH9q6VY0YDhLBwu%2FFQS5xWYf5w6G3jQ%3D%3D&nvMid=34490318515&catId=50001519
삼성전자 갤럭시 A13 64GB 미개통 새상품,"139,000원",https://cr.shopping.naver.com/adcr.nhn?x=%2F%2FciNb1EVnHkWmrh%2BXA1W%2F%2F%2F%2Fw%3D%3DsTdlil0ByW7OApgPCF5GbXke6bEzBCXovWjgrT6lCDqdjQQzzw%2B%2FEi6khfoc%2FSavJHDZ%2FoIq5tN9cv%2BN%2BN7UbF36ZatJqaGYbOBfhUDEiU1EiaNsd1jwE4xr%2FZ6KPh6h%2F4R8ux8wf%2FNLjn1P6K0AMY7dv4wGVAwhShofcVr3vK9Gp25qtsdEBeZkepXlRCqu6OS1gN3mXGuIGLzKBNnqqei%2BelrezjF%2BXbJxEfxbFfyJqBaRXf1%2B4rtDCEEPYeigJXE8Jde%2FOQADTOAEdG3xdI6Tq%2FbD2MGowZHhNOyBhpCeUgj7JhipZW7dJJfFyMQl0olifw7WT1zP9ZzE8QrmHm12tT2AG9M5jxdXEaCkbHF3n0oHuqWBC7eZQrz6w57BWJH8Z60QdD8Bpd56bFb8hcd0Sw3Hhl2R9H3TXkQy0UulVLaO80Br4glwEvw%2BokDXlpks76chZGCAOuwAgH5%2FhDjdk7HwwquSv8bjjIy4PGeNMelpIOC0ARpDaf8s%2BjdX02Ynswj%2F0YEYCal6lJ%2B19vSmEzheSrB6vooBgHNaQHmfNWpbgczketM2jGdxS2Zyzd3PCD0U9d93AvTv2fJC7Rnkss5rFNI5uJYxQWAa%2B6UEdHI8FZtQVGFZJxOyBDKc%2B&nvMid=36036696259&catId=50001519
삼성전자 갤럭시 A13 64GB 미개통 미개봉 새상품,"296,670원",https://cr.shopping.naver.com/adcr.nhn?x=Ps%2BDJIVb%2BVozdg07zUVPH%2F%2F%2F%2Fw%3D%3Ds%2BKOJ5WWd0AhkkltxD%2F4owoGNXUcEqrUIJfsoRt%2FedCgYAxp4TBEgw4RCCUg6M516rugBZH5o2909HzwxNMBvH%2Ff8C5QTauymg7zvPJbZB2NLVjklrRQ5uA9Jo1TqU0OrRR00XtULfuogZoxi85zXiYVt7HLC8Wv00PZgURHygt5elejFdkqFTSchcszRHkryV52upRx78NDAOJ9AUrG%2FM5vojCMWyAVDEEoLhG8BpO9UaHyt9XEtqtCxv6SPkcCrq4pZA3hvtay1NdVGnhX93YrHsbeStsmJBfOvK7DA6om4%2FJUjNCa2DydkpXec0h9oA1c1sgfv3KVZNe9%2B9oSrURtX1KiGewk6njQXhFIriI1x90oTzch7CH7UovAkzkUYzfNVo1KcSVSazeZg7M%2BAaaOqHfujuaOFyprpQ5doBpmEJBQxSiiZmI1d2EJaWNL87t3GNt3x7JReqMBEQef4yquEtlMmEp0kJY%2ByUzOAG2QL6nrfebnckJCqgqS%2F1UnI9H2NEVUsegAB2Wt8u3oRhzYhYCKekPCDvbTMF%2FwJQpeFfgdu8PtlQria07hPpUkcBtqy%2BabsQqT9VN%2BeqBhKJ84%2FojhAdTpZrvAf2rpVjRgOEsHC78VBLnFZh%2FnDobeN&nvMid=34458965302&catId=50001519
갤럭시 A13 64GB 자급제 화이트,"296,670원",https://cr.shopping.naver.com/adcr.nhn?x=3wt0%2F94k2S7OSrcCp%2BsTev%2F%2F%2Fw%3D%3DsX9gbNLcUxrb3tBF972HtJwmmMAnFvo1iNp6pH6M%2F7bsYAxp4TBEgw4RCCUg6M516IeHEDqb%2B%2BMUKQi3Kldg4Eff8C5QTauymg7zvPJbZB2NLVjklrRQ5uA9Jo1TqU0OrRR00XtULfuogZoxi85zXiYVt7HLC8Wv00PZgURHygt5elejFdkqFTSchcszRHkry7F%2FwROo1OwZxExJ%2Bg2uJlS417x6pNePblcphCGwuR0XEj7ZOGcb9bWp8d7WHM%2B5kXXw6fT7g5Pvp0xfXbWCxngez%2FY8eSma9aMvarLWce5t0vbG0tnPNtpKl3hZJw8n%2F25LhEJBVFPS1D%2FuHBETF7wxuHr8vjNd4%2BuFGDp4U8hlVHbOhH%2BjROEcuR3g4vjJNfMRYoh5IvyAIaSjSa4hcBMMS6C7MflOyHq4Mi0na2FEY2Hn3XtWKEQLT%2BhnyFZhZjBx7Ia3bB%2Fm2yiS%2BMqFxJf73KDHwboVK05FaIxAPwMyTsH%2BQ7nGUyw5lj4senV7wdH0g2z1mnGI56RXn%2BRsxcYH%2B%2BsHFoftPVTz0Xw2P1spbcAr%2BVprTZBwttgag7lnIWsl5%2Bg4luaQ7gEP1gxuYzQ1QmAmnoJRdq4K9btjkCM0%3D&nvMid=35603734911&catId=50001519
삼성전자 갤럭시 A13 64GB 자급제폰 화이트,"296,670원",https://cr.shopping.naver.com/adcr.nhn?x=m9HzJ07q4s6%2BlzeGhyo0lP%2F%2F%2Fw%3D%3DsnVTkO6TjnVLmpFcYTXAV0sqAIBBGDdLyjeCmewXFHqwDmt%2FZusb9H%2FSR%2BZdVvjBO5Vqu8ZeEoT1OZCtW8ZK5P4uTlRMxkGN3%2FnnfhK5MSzcATaakMVREZYMu5%2BEYVmBeMfc1NF8jzg4%2FMIpjHH06Cl3E%2FRIJOlCm0lU0Oz1A2wTgv6Uqdx%2BQ4rufvoPK93htrYZkYilxPNE5T3MwT0SHwdFiGE5D%2BdkdtMPp0lUOiiGrH5ToxXK%2FKN6G8J4%2BBeVUfH0ylKL6Yqq4zisHkncEVRCGSQdcrj%2BZJHLmJxgT%2FbtkL5JdTHDItRySe25wAAG1RGVjB9RC2npNWR29TNVIJ1d%2BqILAG09hjAR1K3qLYkD8IVetPMqBLhfrCMV5atiHMKh7M2hDmKnGxYK%2F1H1Dd5yMIsDvt8d1FZ6qXmCCF8TN3G6D0SZPJV%2FP3i9Q%2F%2BEvl7J4KqpryCszy52X1vnZzrKi%2B7VFkLQTpTWGL%2FHaaC9MelpIOC0ARpDaf8s%2BjdX0GqU2eJFmnSjgrqvqLEd4%2BimEzheSrB6vooBgHNaQHmcNL1SApVNYnfscE7VG4XxWd3PCD0U9d93AvTv2fJC7Rnkss5rFNI5uJYxQWAa%2B6UEdHI8FZtQVGFZJxOyBDKc%2B&nvMid=36035650390&catId=50001519
갤럭시 A13 64G 미개통 미개봉 새상품,"128,340원",https://cr.shopping.naver.com/adcr.nhn?x=jR78uQAyDBt%2BoJAA7IrWjf%2F%2F%2Fw%3D%3DswPuStdYnAwRhuZlNb8OMKsCardpl3WPbY9UpYOaJMPoYAxp4TBEgw4RCCUg6M516BXr7n%2BwkOqMvDfSiRnBAi%2Ff8C5QTauymg7zvPJbZB2NLVjklrRQ5uA9Jo1TqU0OrRR00XtULfuogZoxi85zXiYVt7HLC8Wv00PZgURHygt5elejFdkqFTSchcszRHkryqatKUG8mgS3xx8HW32Lo%2B7SAfZNdUfDPsxEuH8Q2vkfEj7ZOGcb9bWp8d7WHM%2B5kXXw6fT7g5Pvp0xfXbWCxngez%2FY8eSma9aMvarLWce5vX8sKZBjBO8UmlbYzcsKplB%2B1IvTR6GQxlBfLUfmNUYAxuHr8vjNd4%2BuFGDp4U8hmzzYwA%2FOD9MVxNlqNmEDPdSiNfeDt8lRkZEwCruTWU58MS6C7MflOyHq4Mi0na2FFBQV3IJcCn4m1KMIW%2Bu14iy%2Ff27P5KTIPi3x9SOPg%2Bh2ziRKchRP7e3BGwIIlEt%2Fl9IhF6yjFPSODvUz92bOFJkQlBkYGER5qJHfQDL1Wb7xohtPjA9PZFWriSd2EhWtREZM6AQB1eoEvsTEAvLzjqoFU9D2jr%2BCaLhvJxlsIvAs2OqH9l6YII5ugOGfB4CYY%3D&nvMid=36092528589&catId=50001519
